time,ONE_DAY_PRECIPITATION,MAX_TEMP,MIN_TEMP,week_of_year
2016-09-02,13.0,17.0,10.0,36
2016-09-03,0.0,18.2,8.8,36
2016-09-04,0.0,20.1,7.5,36
2016-09-05,4.0,15.5,10.8,36
2016-09-06,2.0,15.4,11.5,36
2016-09-07,5.0,14.0,10.1,36
2016-09-08,0.0,19.0,10.0,36
